I,Q,A
3194,"¿Qué artículo menciona la posibilidad de un nuevo juicio tras una sentencia anulada y qué restricciones existen?","El artículo 425 menciona que tras la anulación de una sentencia, se puede realizar un nuevo juicio, pero la nueva sentencia no podrá contener una sanción más grave que la primera. ley Nº 1970 de 25 de Marzo de 1999."
3195,"¿Qué artículo establece los derechos del condenado a presentar incidentes relativos a la ejecución de la pena?","El artículo 432 establece que tanto el condenado como la Fiscalía pueden plantear incidentes relativos a la ejecución de la pena. ley Nº 1970 de 25 de Marzo de 1999."
3196,"¿Qué artículo menciona las reglas aplicables al trámite de la audiencia de libertad condicional?","El artículo 434 menciona que el trámite de la audiencia de libertad condicional debe ser promovido ante el juez de ejecución penal, quien puede conminar al director del establecimiento penitenciario a remitir los informes correspondientes. ley Nº 1970 de 25 de Marzo de 1999."
3197,"¿Qué artículo regula el rechazo de un recurso de revisión y sus efectos?","El artículo 427 regula que el rechazo de un recurso de revisión no impedirá la interposición de un nuevo recurso, siempre y cuando se funde en motivos distintos. ley Nº 1970 de 25 de Marzo de 1999."
3198,"¿Qué artículo menciona la obligación del juez de examinar la situación de una persona sujeta a una medida de seguridad cada seis meses?","El artículo 439 menciona que el juez de ejecución penal debe examinar la situación de una persona sujeta a una medida de seguridad al menos una vez cada seis meses. ley Nº 1970 de 25 de Marzo de 1999."
3199,"¿Qué artículo establece los pasos a seguir cuando el condenado incumple las condiciones impuestas para la libertad condicional?","El artículo 435 establece que el juez de ejecución penal puede revocar la libertad condicional si el condenado incumple las condiciones impuestas y puede ordenar su detención hasta la resolución del incidente. ley Nº 1970 de 25 de Marzo de 1999."
3200,"¿Qué artículo menciona que el condenado tiene derecho a presentar peticiones durante la ejecución de la pena?","El artículo 429 menciona que el condenado tiene derecho a presentar peticiones al juez de ejecución penal durante la ejecución de la pena. ley Nº 1970 de 25 de Marzo de 1999."
3201,"¿Qué artículo regula el pago de indemnización y la devolución de objetos confiscados en caso de una sentencia absolutoria?","El artículo 426 regula que, en caso de una sentencia absolutoria, se ordenará el pago de indemnización y la devolución de los objetos confiscados. ley Nº 1970 de 25 de Marzo de 1999."
3202,"¿Qué artículo establece la obligación de publicar la sentencia que declare la extinción de la pena en un medio de comunicación nacional?","El artículo 426 establece que la parte resolutiva de la sentencia que declare la extinción de la pena debe publicarse en un medio de comunicación social de alcance nacional. ley Nº 1970 de 25 de Marzo de 1999."
3203,"¿Qué artículo menciona la revocatoria de la libertad condicional y su tramitación ante la Corte Superior de Justicia?","El artículo 435 menciona que la revocatoria de la libertad condicional es apelable ante la Corte Superior de Justicia. ley Nº 1970 de 25 de Marzo de 1999."
3204,"¿Qué artículo establece el procedimiento para la ejecución de la pena si el condenado se encuentra gravemente enfermo?","El artículo 431 establece que la ejecución de la pena puede diferirse si el condenado está gravemente enfermo y la ejecución pone en peligro su vida, según dictamen médico forense. ley Nº 1970 de 25 de Marzo de 1999."
3205,"¿Qué artículo regula la posibilidad de anular una sentencia debido a una ley penal más benigna?","El artículo 421 regula que el recurso de revisión procede si corresponde aplicar retroactivamente una ley penal más benigna al condenado. ley Nº 1970 de 25 de Marzo de 1999."
3206,"¿Qué artículo menciona que el perdón del ofendido extingue la pena en los casos de delitos de acción privada?","El artículo 438 menciona que el perdón del ofendido extingue la pena en los casos de delitos de acción privada, y el juez de ejecución penal deberá ordenar la libertad inmediata del condenado. ley Nº 1970 de 25 de Marzo de 1999."
3207,"¿Qué artículo establece los requisitos para conceder la libertad condicional a un condenado?","El artículo 433 establece que para conceder la libertad condicional, el condenado debe haber cumplido dos terceras partes de la pena, tener buena conducta y demostrar vocación para el trabajo. ley Nº 1970 de 25 de Marzo de 1999."
3208,"¿Qué artículo regula el proceso de revisión de una sentencia si la misma se basó en pruebas cuya falsedad fue declarada posteriormente?","El artículo 421 regula la posibilidad de revisar una sentencia si la misma se fundó en pruebas cuya falsedad fue declarada en un fallo posterior. ley Nº 1970 de 25 de Marzo de 1999."
3209,"¿Qué artículo menciona el registro de las sentencias condenatorias y quién se encarga de su administración?","El artículo 440 menciona que el Registro Judicial de Antecedentes Penales se encarga del registro de las sentencias condenatorias ejecutoriadas, y es administrado por el Consejo de la Judicatura. ley Nº 1970 de 25 de Marzo de 1999."
3210,"¿Qué artículo establece la obligación de cancelar el registro de antecedentes penales tras cierto período de la extinción de la pena?","El artículo 441 establece que el registro de antecedentes penales debe ser cancelado después de ocho años de la extinción de la pena privativa de libertad o tres años en caso de penas de multa o inhabilitación. ley Nº 1970 de 25 de Marzo de 1999."
3211,"¿Qué establece la Primera disposición transitoria sobre las causas en trámite?","Las causas en trámite continuarán rigiéndose por el Código de Procedimiento Penal anterior, Decreto Ley 10426 de 23 de agosto de 1972 y la Ley 1008 del Régimen de la Coca y Sustancias Controladas, salvo lo previsto en las siguientes disposiciones. ley Nº 1970 de 25 de Marzo de 1999."
3212,"¿Cuándo entrarán en vigencia los artículos 19 y 20 según la Segunda disposición transitoria?","Entrarán en vigencia al momento de la publicación del presente Código. ley Nº 1970 de 25 de Marzo de 1999."
3213,"¿Qué disposiciones entrarán en vigencia un año después de la publicación del Código?","Las disposiciones que regulan las medidas cautelares (Título I, Título II y Capítulo I del Título III del Libro Quinto de la Primera Parte), los artículos 21 al 33 del Título II del Libro I referentes a salidas alternativas y a la prescripción de la acción penal, y el Capítulo II del Título III del Libro Quinto de la Primera Parte sobre el régimen de administración de bienes. ley Nº 1970 de 25 de Marzo de 1999."
3214,"¿Cómo se tramitarán las causas con actividad procesal bajo el régimen anterior según la Tercera disposición transitoria?","Las causas con actividad procesal continuarán tramitándose hasta su conclusión. ley Nº 1970 de 25 de Marzo de 1999."
3215,"¿Qué indica la Cuarta disposición transitoria sobre la remisión de procesos en trámite?","Dos semanas antes de la vigencia plena del Código, las Cortes Superiores remitirán a los juzgados y tribunales liquidadores los procesos en trámite. ley Nº 1970 de 25 de Marzo de 1999."
3216,"¿Qué deberán hacer los juzgados y tribunales liquidadores respecto a procesos sin actividad procesal?","Deberán publicar en un medio de circulación nacional conminando a las partes para que en el plazo de tres meses continúen el proceso, bajo advertencia de declarar extinguida la acción penal. ley Nº 1970 de 25 de Marzo de 1999."
3217,"¿Qué sucederá con los bienes incautados antes de la promulgación del Código según la Quinta disposición transitoria?","Los bienes incautados y confiscados se sujetarán al siguiente régimen: los entregados a una entidad estatal para uso institucional mantendrán este destino, salvo disposición judicial de devolución a sus propietarios. ley Nº 1970 de 25 de Marzo de 1999."
3218,"¿Qué menciona la Primera disposición final sobre la vigencia del Código?","El presente Código entrará en vigencia plena veinticuatro meses después de su publicación y se aplicará a todas las causas que se inicien a partir del vencimiento de este plazo. ley Nº 1970 de 25 de Marzo de 1999."
3219,"¿Quiénes conforman la Comisión Nacional de Implementación de la Reforma según la Segunda disposición final?","La comisión está presidida por el Presidente Nato del Congreso Nacional y conformada por el Presidente de la Corte Suprema de Justicia, el Ministro de Justicia y Derechos Humanos, el Presidente de la Comisión de Constitución de la Cámara de Senadores, el Presidente de la Comisión de Constitución de la Cámara de Diputados, y el Fiscal General de la República. ley Nº 1970 de 25 de Marzo de 1999."
3220,"¿Cuáles son las atribuciones de la Comisión Nacional de Implementación de la Reforma?","Definir políticas institucionales para una adecuada implementación de la Reforma y fiscalizar las actividades del Comité Ejecutivo de Implementación requiriendo informes e impartiendo instrucciones necesarias. ley Nº 1970 de 25 de Marzo de 1999."
3221,"¿Dónde se constituirá el Comité Ejecutivo de Implementación según la Tercera disposición final?","Se constituirá en el ámbito del Ministerio de Justicia y Derechos Humanos y estará presidido por el Ministro o su representante. ley Nº 1970 de 25 de Marzo de 1999."
3222,"¿Cuáles son las atribuciones del Comité Ejecutivo de Implementación según la Cuarta disposición final?","Presentar la propuesta del Plan Nacional de Implementación, adecuar y ejecutar planes de implementación, realizar seguimiento de la ejecución de programas, formular el proyecto de presupuesto de la implementación, y otras atribuciones de carácter ejecutivo. ley Nº 1970 de 25 de Marzo de 1999."
